,0
Start,0.0
End,2782.0
Duration,2782.0
Exposure Time [%],21.954725116780452
Equity Final [$],106434.49788
Equity Peak [$],108154.13050000001
Return [%],6.434497879999995
Buy & Hold Return [%],-0.7037297677691866
Return (Ann.) [%],0.0
Volatility (Ann.) [%],
Sharpe Ratio,
Sortino Ratio,
Calmar Ratio,0.0
Alpha [%],6.436928542685913
Beta,0.0034539716766889363
Max. Drawdown [%],-1.5899833062778979
Avg. Drawdown [%],-0.7349236120325693
Max. Drawdown Duration,1084.0
Avg. Drawdown Duration,404.6666666666667
# Trades,19.0
Win Rate [%],52.63157894736842
Best Trade [%],2.8975265017667895
Worst Trade [%],-0.9468317552804084
Avg. Trade [%],0.32874969942808807
Max. Trade Duration,144.0
Avg. Trade Duration,31.68421052631579
Profit Factor,2.4954727734111284
Expectancy [%],0.3343767926843199
SQN,1.299424769766682
Kelly Criterion,0.30965715222354984
_strategy,MLStrategy(stop_loss_pct=0.003)
_equity_curve,"            Equity  DrawdownPct  DrawdownDuration
0     100000.00000       0.0000               NaN
1     100000.00000       0.0000               NaN
2     100000.00000       0.0000               NaN
3     100000.00000       0.0000               NaN
4     100000.00000       0.0000               NaN
...            ...          ...               ...
2778  106434.49788       0.0159               NaN
2779  106434.49788       0.0159               NaN
2780  106434.49788       0.0159               NaN
2781  106434.49788       0.0159               NaN
2782  106434.49788       0.0159            1084.0

[2783 rows x 3 columns]"
_trades,"    Size  EntryBar  ExitBar  EntryPrice  ExitPrice        SL    TP         PnL  ReturnPct  EntryTime  ExitTime  Duration   Tag
0   7117       183      195       14.05   14.06000  14.00785  None    71.17000   0.000712        183       195        12  None
1  -7117       195      218       14.06   13.82000  14.10218  None  1708.08000   0.017070        195       218        23  None
2   7364       218      227       13.82   13.77854       NaN  None  -305.31144  -0.003000        218       227         9  None
3   7396       262      267       13.72   13.67884       NaN  None  -304.41936  -0.003000        262       267         5  None
4   7494      1018     1030       13.50   13.84000  13.45950  None  2547.96000   0.025185       1018      1030        12  None
5  -7494      1030     1058       13.84   13.88152       NaN  None  -311.15088  -0.003000       1030      1058        28  None
6   7625      1428     1440       13.56   13.66000  13.51932  None   762.50000   0.007375       1428      1440        12  None
7  -7625      1440     1475       13.66   13.72000       NaN  None  -457.50000  -0.004392       1440      1475        35  None
8   7397      1521     1529       14.02   13.97794       NaN  None  -311.11782  -0.003000       1521      1529         8  None
9   7428      1530     1544       13.92   14.15000  13.87824  None  1708.44000   0.016523       1530      1544        14  None
10 -7428      1544     1688       14.15   13.74000  14.19245  None  3045.48000   0.028975       1544      1688       144  None
11  7871      1688     1710       13.74   13.69878       NaN  None  -324.44262  -0.003000       1688      1710        22  None
12  7768      1829     1840       13.88   13.79000       NaN  None  -699.12000  -0.006484       1829      1840        11  None
13  7808      1889     1902       13.72   13.77000  13.67884  None   390.40000   0.003644       1889      1902        13  None
14 -7808      1902     1950       13.77   13.71000  13.81131  None   468.48000   0.004357       1902      1950        48  None
15  7876      1950     1969       13.71   13.73000  13.66887  None   157.52000   0.001459       1950      1969        19  None
16 -7876      1969     1992       13.73   13.86000       NaN  None -1023.88000  -0.009468       1969      1992        23  None
17  7651      2298     2324       14.00   14.01000  13.95800  None    76.51000   0.000714       2298      2324        26  None
18 -7651      2324     2462       14.01   14.11000       NaN  None  -765.10000  -0.007138       2324      2462       138  None"
